"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Gambia, The","GMB",141637484,0.612771432417039,1,20,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",144683051,1.09552564339447,1,36,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",140824148,0.631944524136449,1,27,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,5,1,1,1,3,1,,0,1,3,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",160927081,0.833818317282372,1,28,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,5,2,2,0,0
"Gambia, The","GMB",128966666,2.01983273600163,1,28,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",114526477,1.26997633524228,2,66,2,3,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,1,2,1,2,,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,1,1,2,2,1,,1,1,2,2,1,1,,1,1,1,4,4,2,2,1,1,1,1,0
"Gambia, The","GMB",177391784,2.35720091332192,2,16,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,4,4,,4,,0,0,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",126922168,1.13318127747869,1,35,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,4,1,4,2,,1,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",114833171,1.73066820459005,2,43,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,1,5,1,2,0,0
"Gambia, The","GMB",200196286,0.944971678096699,1,32,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,1,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",161914583,1.51487455200122,1,27,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,1,2,2,1,1,1,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,2,2,1,,1,1,4,4,4,4,2,5,2,1,0,0
"Gambia, The","GMB",141086077,0.575213716883366,1,17,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",144145439,1.15363910925744,1,15,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,2,2,2,2,2,1,1,1,1,2,1,,0,0,4,4,4,3,3,5,2,2,0,0
"Gambia, The","GMB",125268339,2.1830770397924,2,34,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,3,2,,,,,1,1,2,2,1,,2,1,1,1,2,1,,1,1,2,5,4,2,4,3,1,1,0,0
"Gambia, The","GMB",112019039,0.514362081803169,2,45,2,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,3,3,3,2,,,,2,,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,1,4,4,4,4,5,1,2,1,0
"Gambia, The","GMB",165676822,0.760361749647588,1,37,1,5,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,2,1,1,1,2,2,,,,,2,,,2,1,2,,,,1,1,,2,2,2,2,,1,1,1,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,3,1,1,1,0
"Gambia, The","GMB",205005597,2.24632662927486,2,50,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,4,1,,0,0,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",200342461,0.934953038653176,1,29,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",136230693,0.817028576556052,1,21,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,,,,,,,1,3,,2,2,2,,,,2,2,2,2,2,2,1,,5,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,4,1,4,1,,0,1,4,3,4,4,4,5,1,1,0,0
"Gambia, The","GMB",133744459,1.34697195046967,2,18,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",199987663,0.569917071629532,1,67,2,4,2,2,1,1,0,1,1,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,2,1,1,2,1,1,1,2,2,1,2,,,,,,1,1,1,2,,,3,2,2,,,,,2,,,,,,2,3,4,1,4,2,,1,0,1,4,4,4,4,2,1,1,1,0
"Gambia, The","GMB",163160000,1.19500354682745,2,55,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,1,2,2,,3,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,1,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",142280487,1.34322204569852,2,20,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,3,1,2,1,,1,0,4,4,4,2,2,5,1,1,0,0
"Gambia, The","GMB",156916043,3.00106912418754,1,30,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,3,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,2,1,1,1,0,0
"Gambia, The","GMB",180570252,0.53231129832865,1,15,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,5,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,2,,1,1,4,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",134815474,0.419480831840987,2,24,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,1,1,2,,,,2,2,,2,2,2,2,,3,1,4,1,2,1,2,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,4,3,1,,1,0,2,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",139663950,0.998029651553995,1,57,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,3,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,1,2,4,1,,0,0,4,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",158641550,1.76874510724533,2,26,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,2,1,1,1,0,0
"Gambia, The","GMB",119541760,0.961637551802469,1,49,2,2,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,1,1,,,,,,,,,,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,4,1,,1,1,4,4,4,4,2,2,1,1,0,0
"Gambia, The","GMB",119854191,0.493454714430943,1,50,1,5,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,2,2,4,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,4,4,4,4,2,2,1,1,0,0
"Gambia, The","GMB",123626312,0.906765046137353,1,22,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,3,3,3,3,2,1,3,3,2,3,2,1,1,2,,,,,3,,,2,2,2,,,,2,3,,2,3,2,2,,2,1,1,3,,,,3,,,,1,3,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,6,2,2,0,0
"Gambia, The","GMB",178905602,1.0313642532503,2,43,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,0,0,4,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",124173186,2.49602187505755,2,20,1,4,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,3,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,2,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,1,,3,,0,1,2,4,4,4,4,4,2,2,0,0
"Gambia, The","GMB",128393319,1.0370275172615,2,29,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,2,,1,1,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",170755902,1.19371927442802,2,65,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Gambia, The","GMB",112418449,0.959005058186003,1,15,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,0,4,4,4,2,2,5,2,2,0,0
"Gambia, The","GMB",194041785,0.307298554678611,1,26,2,5,1,1,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,2,1,2,1,2,2,1,2,1,2,2,1,1,,,2,,,,2,,,,,,1,1,1,1,,,1,2,2,,,,,2,,,,,,1,2,3,2,1,1,,1,1,1,4,4,4,4,1,1,1,1,0
"Gambia, The","GMB",173746200,0.319701316346633,1,25,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,1,2,2,,1,1,1,2,,,,1,2,2,1,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,3,4,4,4,2,2,1,2,0,0
"Gambia, The","GMB",203077621,1.01521453421078,1,40,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",118700793,0.765134859327628,2,25,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,0,0,4,4,4,2,4,1,1,1,0,0
"Gambia, The","GMB",132659721,0.383475811255577,1,17,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,4,,0,1,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",114908001,1.78406720997244,1,15,1,1,2,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,2,2,1,2,2,,,,,,,2,2,1,2,1,2,,2,2,2,,,,2,2,2,2,2,2,1,,3,1,1,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,1,1,1,1,1,1
"Gambia, The","GMB",203100653,1.20378564897195,2,15,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,0,4,4,4,2,4,5,2,2,0,0
"Gambia, The","GMB",111880943,1.5658591514575,1,45,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,4,5,2,2,0,0
"Gambia, The","GMB",114457544,1.13789247714156,2,24,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",153972733,0.622236717951572,1,75,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,5,2,,,,1,2,1,1,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,3,,0,0,4,4,4,4,3,2,1,1,0,0
"Gambia, The","GMB",199132773,0.440411124539412,2,60,2,2,1,2,1,1,0,1,1,2,,,2,1,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,1,4,2,5,1,1,1,0
"Gambia, The","GMB",179178278,0.362024733853786,2,16,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,4,2,2,0,0
"Gambia, The","GMB",208319350,1.52958187817711,2,22,2,4,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,1,2,1,,2,1,1,1,2,2,1,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,2,1,1,0,0
"Gambia, The","GMB",127304126,1.72665564742356,2,15,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,2,1,3,0,0
"Gambia, The","GMB",179171191,1.28196309662659,2,24,2,4,1,2,1,1,0,2,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,1,1,2,,2,1,,2,2,2,2,,3,3,3,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,0,4,4,4,4,2,2,1,1,1,1
"Gambia, The","GMB",121772742,0.476923443434495,2,60,3,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,2,1,1,0,0
"Gambia, The","GMB",123940606,0.559375186777141,2,34,2,3,1,2,1,1,0,2,2,1,1,2,2,2,2,,,,1,2,2,,1,,,,,,,,,,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,4,4,4,4,4,5,1,1,1,0
"Gambia, The","GMB",202799762,0.701151307590792,1,31,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,2,1,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,2,1,2,0,0
"Gambia, The","GMB",133344700,0.892033604986221,1,20,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,1,1,2,2,2,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",137624305,0.668180731940804,2,21,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",181483767,0.470503408451177,1,37,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,3,2,4,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",190833094,1.24928339399433,2,68,1,2,1,1,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,6,2,2,1,2,1,2,1,1,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,0,1,4,4,4,4,1,1,1,1,0
"Gambia, The","GMB",131752303,0.479502529093001,1,21,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,3,1,,0,0,4,4,4,2,4,5,1,1,0,0
"Gambia, The","GMB",118150824,0.905061834634464,2,21,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,1,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,2,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",132709764,0.682054557911334,1,30,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Gambia, The","GMB",142878872,0.856145107495698,2,32,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,5,1,1,1,2,1,2,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,1,1,1,0,0
"Gambia, The","GMB",112998200,1.81881215443023,1,27,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",135829314,0.668180731940804,2,18,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,4,5,1,2,0,0
